"","obs","ARIMA","ETS","NNAR","MLP","SA","SM","DE"
"73",0.427777777777778,0.394995387718055,0.378140638792591,0.379984061588648,0.433060533546014,0.396545155411327,0.394995387718055,0.42588624503267
"74",0.467857142857143,0.460339327015513,0.422500510046183,0.429899749862946,0.417453755286786,0.432548335552857,0.460339327015513,0.434501486629009
"75",0.426190476190476,0.503360162358476,0.463034965357781,0.470586954856775,0.341325785528974,0.444576967025502,0.503360162358476,0.392086158191755
"76",0.449206349206349,0.464366661997686,0.430107668795548,0.428288323598974,0.412255480288835,0.433754533670261,0.464366661997686,0.431972494305244
"77",0.525793650793651,0.491402732250108,0.447175836330133,0.451655394032213,0.617519729826904,0.501938423109839,0.491402732250108,0.576312748630861
"78",0.651587301587302,0.552835397482018,0.517435246907387,0.529288662033523,0.661087181781366,0.565161622051074,0.552835397482018,0.61870032269345
"79",0.705952380952381,0.652823704847405,0.637324668329959,0.655300394458992,0.619517418522996,0.641241546539838,0.652823704847405,0.617397560045279
"80",0.702380952380952,0.670242859508287,0.69865609392376,0.708721717672593,0.630360155816113,0.676995206730189,0.670242859508287,0.62842689399122
"81",0.683333333333333,0.647616558787143,0.701984936902567,0.705237100751245,0.545208839615413,0.650011859014092,0.647616558787143,0.569902708759211
"82",0.586111111111111,0.616673701857752,0.685316314376777,0.686591254760716,0.514370835684605,0.625738026669963,0.616673701857752,0.541417491130897
"83",0.387301587301587,0.529327406182372,0.59665830276445,0.590044469261884,0.549242771624481,0.566318237458296,0.529327406182372,0.541719606827405
"84",0.445238095238095,0.367292243848325,0.40955974845859,0.388831615039919,0.473447946776084,0.409782888530729,0.367292243848325,0.447644197347506
"85",0.496428571428571,0.467421777734595,0.441444883299907,0.447626630647902,0.448763553810395,0.4513142113732,0.467421777734595,0.458142630414883
"86",0.462698412698413,0.521231366096906,0.490582875059728,0.499563579970303,0.491358429989568,0.500684062779126,0.521231366096906,0.500921684186646
"87",0.448412698412698,0.50557731896608,0.465663002850882,0.46535139862022,0.521226552752724,0.489454568297477,0.50557731896608,0.51687968603079
"88",0.536111111111111,0.496508190922073,0.450246697648613,0.450849653561708,0.459729008427124,0.464333387639879,0.496508190922073,0.473420048232869
"89",0.591666666666667,0.584395288708219,0.526982271139227,0.539713686259448,0.549495989906704,0.550146809003399,0.584395288708219,0.556425029476723
"90",0.83452380952381,0.6152760436121,0.584789620965936,0.595613488513487,0.721178283419031,0.629214359127638,0.6152760436121,0.671490490193575
"91",0.9,0.825491752693036,0.80797283979234,0.831348587102394,0.781417983802519,0.811557790847573,0.825491752693036,0.751227414660149
"92",0.748412698412698,0.8254554938794,0.890215955775793,0.891325889047665,0.696202022222345,0.825799840231301,0.8254554938794,0.704383607341554
"93",0.596031746031746,0.668043807930059,0.763488783973161,0.749851524208206,0.650093732901047,0.707869462253118,0.668043807930059,0.639830425311104
"94",0.596428571428571,0.529543124008739,0.613835262528142,0.599985399355791,0.560208786276554,0.575893143042306,0.529543124008739,0.549161484196955
"95",0.477380952380952,0.563420848531912,0.598279197212644,0.600382678717921,0.559494265672045,0.58039424753363,0.563420848531912,0.557537333924034
"96",0.466666666666667,0.466558027910346,0.490234481397746,0.480250164095356,0.572699006012078,0.502435419853881,0.466558027910346,0.540848186743864
"97",0.511507936507936,0.503642987491556,0.469172324138618,0.469378822014304,0.503228090138563,0.48635555594576,0.503642987491556,0.504343695486426
"98",0.455952380952381,0.554990501675942,0.507006944597009,0.514836758862478,0.425906034803412,0.50068505998471,0.554990501675942,0.46616167243583
