"","obs","ARIMA","ETS","NNAR","MLP","SA","SM","DE"
"13",0.373736743605739,0.264502310620612,0.264662413225886,0.284077101056966,0.33279171582406,0.286508385181881,0.264502310620612,0.340056928909908
"14",0.501497192763568,0.340736713888712,0.340693067151732,0.286362168774593,0.478886957687755,0.361669726875698,0.340736713888712,0.479144276085974
"15",0.484778540237056,0.452930999529269,0.452782160723652,0.444094417138989,0.414540577440612,0.44108703870813,0.452930999529269,0.400738939557828
"16",0.646475358702433,0.475157308533363,0.475085352035409,0.493842007010109,0.390461779920706,0.458636611874897,0.475157308533363,0.377227557005996
"17",0.401933873986276,0.594719693458915,0.594553372034878,0.595663446342834,0.467208179124953,0.563036172740395,0.594719693458915,0.441061848671234
"18",0.547660636306925,0.460175012771572,0.460287258784381,0.396422725060587,0.440188736393911,0.439268433252613,0.460175012771572,0.414036938135555
"19",0.46930754834685,0.52123098315101,0.521191185543448,0.488286786027049,0.514470306213422,0.511294815233732,0.52123098315101,0.498819733571388
"20",0.501996257018091,0.484993764173878,0.485025509803142,0.485705278601221,0.548468115181719,0.50104816693999,0.484993764173878,0.554098188450027
"21",0.549656893325016,0.496859756065145,0.496855030129963,0.494443073872534,0.567369826102993,0.513881921542659,0.496859756065145,0.572775183846301
"22",0.503243917654398,0.533706729526506,0.533660758601934,0.539161119924303,0.448609690545992,0.513784574649684,0.533706729526506,0.430359308214208
"23",0.438615096693699,0.512446818878601,0.512458590323239,0.516009153023309,0.499656522963262,0.510142771297103,0.512446818878601,0.493230892546706
"24",0.358515283842795,0.460919867813748,0.460985717748447,0.457949083712156,0.380843662736595,0.440174583002736,0.460919867813748,0.362493108824726
"25",0.485028072364317,0.389451996945541,0.389558333589589,0.389242190871556,0.418819255029981,0.396767944109166,0.389451996945541,0.418279587560731
"26",0.532189644416719,0.456154270918517,0.456105858051981,0.425803847988631,0.463714970923703,0.450444736970708,0.456154270918517,0.451596694070076
"27",0.606550218340611,0.509219144031294,0.509140334727841,0.520493464368567,0.502246978132231,0.510274980314983,0.509219144031294,0.49905287045086
"28",0.716344354335621,0.577146226789379,0.577040244121073,0.589875238520732,0.607688266993509,0.587937494106173,0.577146226789379,0.609401867176534
"29",0.620524017467249,0.674292208139128,0.674142674704745,0.695282329098019,0.549968496439823,0.648421427095429,0.674292208139128,0.53221143406906
"30",0.684903306300686,0.636767539235195,0.63676759701052,0.617191368089968,0.637807913345512,0.632133604420299,0.636767539235195,0.625491238363682
"31",0.9,0.670361355560394,0.670320766136294,0.677089886714757,0.675525066331901,0.673324268685837,0.670361355560394,0.669542853805907
"32",0.705864004990643,0.830625519045645,0.830419501402703,0.850799799988897,0.802249689074531,0.828523627377944,0.830625519045645,0.782890299675133
"33",0.600311915159077,0.743554809610078,0.743597645065948,0.656811354239289,0.73013580160887,0.718524902631047,0.743554809610078,0.693211761239625
"34",0.52694946974423,0.643585996824156,0.643719812168669,0.596691073851985,0.62416791921016,0.627041200513742,0.643585996824156,0.601593984032146
"35",0.316593886462882,0.56218569292537,0.562324625393221,0.536419062481947,0.532884282668268,0.548453415867202,0.56218569292537,0.515100427748284
"36",0.296132252027449,0.390787862575027,0.391037130842569,0.348420973580298,0.459639563568891,0.397471382641696,0.390787862575027,0.453851202149333
"37",0.358265751715533,0.324727978444406,0.324883344044722,0.311614879157956,0.428170432349753,0.347349158499209,0.324727978444406,0.434141894397511
"38",0.379475982532751,0.348133895996183,0.348152671263986,0.322799403504292,0.354500287112556,0.343396564469254,0.348133895996183,0.342762868634075
"39",0.586088583905178,0.370007449957117,0.369986697937295,0.371115281947094,0.320580259298047,0.357922422284888,0.370007449957117,0.309635757237328
"40",0.723830318153462,0.520809865036858,0.520621294065713,0.504638490183449,0.516864940789593,0.515733647518903,0.520809865036858,0.506476274455642
"41",0.5504054897068,0.66249726773221,0.662268874492925,0.692595044925351,0.625348161404988,0.660677337138869,0.66249726773221,0.622095517549321
"42",0.740049906425452,0.584268731404382,0.584294100171335,0.533512245597874,0.598226594714151,0.575075417971935,0.584268731404382,0.579850945872325
"43",0.718839675608235,0.69298797490291,0.692864244594933,0.689325423052495,0.82424609712857,0.724855934919727,0.69298797490291,0.805063581832743
"44",0.562632563942608,0.711029804048525,0.710970512119742,0.721561086084648,0.773168507156872,0.729182477352447,0.711029804048525,0.763455331264594
"45",0.549157829070493,0.607463787940336,0.607571012323143,0.549407670793074,0.678456216994096,0.610724672012662,0.607463787940336,0.661873735263421
"46",0.320087336244541,0.56677222338558,0.566853893041982,0.556172598943603,0.57220689247114,0.565501401960576,0.56677222338558,0.564276427488792
"47",0.182096069868996,0.394611535106872,0.394844377925084,0.346510725010626,0.420391979015949,0.389089654264632,0.394611535106872,0.405816814177101
"48",0.126450405489707,0.246297590182047,0.246547405330426,0.258190026861471,0.317626792874888,0.267165453812208,0.246297590182047,0.322549668818382
"49",0.262944479101684,0.162656577374067,0.162833360049349,0.177675884582586,0.262561081043227,0.191431725762307,0.162656577374067,0.270650492782922
"50",0.22077354959451,0.232647221663446,0.232616175312024,0.182023076390316,0.226625590865093,0.21847801605772,0.232647221663446,0.211964421089354
"51",0.4495945102932,0.224360619352803,0.224361230501765,0.253347354486495,0.222813519476908,0.231220680954493,0.224360619352803,0.228692329743065
"52",0.453587024329382,0.381550717771035,0.381360897506541,0.34252063275817,0.396113154940504,0.375386350744063,0.381550717771035,0.382224584554869
"53",0.333811603243918,0.431824653324495,0.431706378737073,0.455976390320761,0.357188883007119,0.419174076347362,0.431824653324495,0.348164902246729
