"","obs","ARIMA","ETS","NNAR","MLP","SA","SM","DE"
"28",0.538683127572017,0.476158686985105,0.513456289527894,0.502317653917274,0.435462308614237,0.481848734761127,0.476158686985105,0.460709812403452
"29",0.467078189300412,0.512796568824459,0.54895103503563,0.542323515328919,0.460430377365109,0.516125374138529,0.512796568824459,0.48750008865407
"30",0.417695473251029,0.438055038583853,0.507345887425701,0.469754837415851,0.468622250842776,0.470944503567045,0.438055038583853,0.478742502752782
"31",0.433333333333333,0.415874895550401,0.460133382528148,0.419636641099779,0.436489161172809,0.433033520087784,0.415874895550401,0.449167646766744
"32",0.401234567901235,0.446024807611605,0.45815868442044,0.435504502775264,0.415018799380761,0.438676698547017,0.446024807611605,0.441774982458402
"33",0.494238683127572,0.40833274767095,0.434494609475262,0.402942264003203,0.416823730616668,0.415648337941521,0.40833274767095,0.43220752238087
"34",0.492592592592593,0.508328831977206,0.49481574652252,0.497310399476303,0.476372569473264,0.494206886862323,0.508328831977206,0.504861924266007
"35",0.441563786008231,0.479589079457392,0.510531867849278,0.495641074471198,0.436672027951532,0.48060851243235,0.479589079457392,0.463461360642815
"36",0.403703703703704,0.43345038585315,0.478197249741011,0.443857914955514,0.419006990707205,0.44362813531422,0.43345038585315,0.438969856283329
"37",0.610288065843621,0.412554761506548,0.441877883158144,0.405445687606744,0.431726630707442,0.422901240744719,0.412554761506548,0.445986141417781
"38",0.64320987654321,0.625948382141677,0.580420531130212,0.61444773135129,0.577603077197927,0.599604930455276,0.625948382141677,0.610903791959177
"39",0.709876543209877,0.600438222508854,0.642942244944356,0.647361884475981,0.654541800226532,0.636321038038931,0.600438222508854,0.656726489996405
"40",0.6440329218107,0.667778203041784,0.708454241781948,0.713361433932711,0.649879634611336,0.684868378341945,0.667778203041784,0.670971184023143
"41",0.452263374485597,0.59495146647639,0.679408362587311,0.648182290676405,0.535503480830193,0.614511400142575,0.59495146647639,0.55931175287995
"42",0.454732510288066,0.43490237622463,0.533209215948141,0.454718161919526,0.495849482373124,0.479669809116355,0.43490237622463,0.501729611366978
"43",0.456378600823045,0.493770956246082,0.49401552965237,0.457224388238963,0.537946292919067,0.49573929176412,0.493770956246082,0.55559079472735
"44",0.422633744855967,0.487222004299026,0.484215066968819,0.458895192461443,0.536826699448934,0.491789740794556,0.487222004299026,0.552058720789928
"45",0.510699588477366,0.447712244957533,0.457172969174138,0.424646867344961,0.457071951007959,0.446651008121148,0.447712244957533,0.479031254258123
"46",0.476131687242798,0.539350661723984,0.512992374843219,0.513996480528393,0.453029964050587,0.504842370286546,0.539350661723984,0.494442258505794
"47",0.447325102880659,0.476235015863615,0.503746168760113,0.478942348302423,0.422031424681827,0.470238739401995,0.476235015863615,0.452654987270181
"48",0.424279835390946,0.458060579377016,0.480414512998001,0.449705691944273,0.453431930693682,0.460403178753243,0.458060579377016,0.47620813071217
"49",0.518106995884774,0.441708684797914,0.457283389533696,0.426317097882364,0.500489914776678,0.456449771747663,0.441708684797914,0.511678134588901
"50",0.663786008230453,0.537827057575559,0.51834639919071,0.521500224749965,0.547084335144319,0.531189504165138,0.537827057575559,0.568110098991973
"51",0.776543209876543,0.653209502464493,0.640331621049333,0.667832881410399,0.67611611031026,0.659372528808621,0.653209502464493,0.693677365416849
"52",0.713168724279835,0.728707034806632,0.755688018836547,0.778270376423873,0.724653053676261,0.746829620935828,0.728707034806632,0.747460704527822
"53",0.55761316872428,0.647160362151402,0.742387416382858,0.716594514218628,0.607567035339748,0.678427332023159,0.647160362151402,0.627366599315258
"54",0.463786008230453,0.525921052781937,0.626671423367785,0.561448678727855,0.542919851010828,0.564240251472101,0.525921052781937,0.553619824437544
"55",0.458024691358025,0.483013414052396,0.526694999654338,0.466413552137273,0.540696159192148,0.504204531259039,0.483013414052396,0.552486509953691
"56",0.537037037037037,0.499396199062842,0.4945289331072,0.460565980876419,0.567864935939568,0.505589012246507,0.499396199062842,0.580961822992141
"57",0.673662551440329,0.571000145157589,0.542394743384029,0.540658892255073,0.570830183272223,0.556220991017229,0.571000145157589,0.595212324761455
"58",0.519753086419753,0.678319779676168,0.654164037301774,0.677628631369417,0.557090054626514,0.641800625743468,0.678319779676168,0.605630843887734
"59",0.468724279835391,0.489439924211832,0.574680962144669,0.52316724040375,0.449543504972748,0.50920790793325,0.489439924211832,0.474096887055027
"60",0.464609053497942,0.488077269239772,0.515669033123254,0.471425415532357,0.441525328753234,0.479174261662154,0.488077269239772,0.473035291444285
"61",0.532921810699589,0.49453459069526,0.496167338222793,0.467248888209147,0.52589568251961,0.495961624911703,0.49453459069526,0.54452927613438
"62",0.577366255144033,0.557619350290828,0.539879271057329,0.536496333781097,0.663320467129901,0.574328855564789,0.557619350290828,0.66458730660369
"63",0.575720164609054,0.578756947812473,0.584122223790585,0.581365077381254,0.641448293543519,0.596423135631958,0.578756947812473,0.647380983460119
"64",0.540329218106996,0.565862844695096,0.59533282312327,0.579707126849142,0.532292174281104,0.568298742237153,0.565862844695096,0.554856112895969
"65",0.438271604938272,0.534489724382209,0.572993540441392,0.543987903127863,0.481440456934905,0.533227906221592,0.534489724382209,0.51013155850008
"66",0.507407407407407,0.445453799965238,0.493258523685729,0.440516447471018,0.508554263951112,0.471945758768274,0.445453799965238,0.517305366556713
"67",0.437448559670782,0.540685566463923,0.520684018585156,0.510660412464412,0.544628251940827,0.529164562363579,0.540685566463923,0.569026851723662
"68",0.537037037037037,0.446688449650341,0.478002709415428,0.439681099679708,0.511092881049134,0.468866284948653,0.446688449650341,0.51993180993537
