"","obs","ARIMA","ETS","NNAR","MLP","SA","SM","DE"
"13",0.330473751600512,0.236119261384777,0.266495073932199,0.235659703613803,0.253801912888336,0.248018987954779,0.236119261384777,0.241108848469296
"14",0.294622279129321,0.319960768509071,0.351612069025286,0.331193145967562,0.315872912184376,0.329659723921573,0.319960768509071,0.320610069503165
"15",0.34583866837388,0.300043399984985,0.330236878044134,0.29508346507801,0.335888197476603,0.315312985145933,0.300043399984985,0.316851879154171
"16",0.323303457106274,0.341790121966982,0.372708953175144,0.346713266818752,0.286122831826482,0.33683379344684,0.341790121966982,0.318713065340823
"17",0.247503201024328,0.327812430194519,0.357895304251571,0.323958859451735,0.337407827922169,0.336768605454998,0.327812430194519,0.333739019613894
"18",0.230089628681178,0.260242290609907,0.28914175008864,0.247904620104539,0.289362504829088,0.271662791408044,0.260242290609907,0.270533960935107
"19",0.1,0.236151635293667,0.265327908066975,0.230566145672319,0.223631622844014,0.238919327969244,0.236151635293667,0.226492139601976
"20",0.214724711907811,0.120173098721579,0.147601227516558,0.103229541634003,0.151023184951377,0.130506763205879,0.120173098721579,0.131322301599413
"21",0.299743918053777,0.204185486860384,0.234377934668272,0.215316929560997,0.154244764114643,0.202031278801074,0.204185486860384,0.179022460831186
"22",0.292573623559539,0.289070660560704,0.319811373284778,0.300231974414217,0.288060022213902,0.2992935076184,0.289070660560704,0.289306592726454
"23",0.288476312419974,0.294155231841124,0.323773443008483,0.29302508067174,0.300517420185269,0.302867793926654,0.294155231841124,0.296794057664423
"24",0.404225352112676,0.291280256960583,0.320543559476775,0.288910102076902,0.262984633456662,0.29092963799273,0.291280256960583,0.277299011539769
"25",0.401152368758003,0.391237498460767,0.422139519119486,0.405860613958966,0.42580515118491,0.411260695681032,0.391237498460767,0.413627047358957
"26",0.412419974391805,0.401880393164099,0.431679507281207,0.402742721210346,0.479084798494478,0.428846855037533,0.401880393164099,0.443537261428196
"27",0.56606914212548,0.413064834280344,0.442678532311181,0.414176680166137,0.425952805232272,0.423968212997483,0.413064834280344,0.424307575222289
"28",0.485147247119078,0.547748413803333,0.57942985882671,0.569912444571973,0.447417415862919,0.536127033266234,0.547748413803333,0.510018406780193
"29",0.584507042253521,0.495528954431224,0.524582354943721,0.488011470726062,0.479993673916123,0.497029113504282,0.495528954431224,0.494085849543753
"30",0.44314980793854,0.574709791654395,0.605448984033737,0.58848699065905,0.560209628597461,0.582213848736161,0.574709791654395,0.579565140269813
"31",0.317157490396927,0.462711643963034,0.490507792716489,0.445375869446056,0.442437019759983,0.460258081471391,0.462711643963034,0.457306346559518
"32",0.457490396927017,0.338582297481218,0.36531998938988,0.317762675876763,0.321379623456365,0.335761146551057,0.338582297481218,0.330347680642196
"33",0.445198463508323,0.443708719522252,0.473776655122542,0.459937607914939,0.392957490622155,0.442595118295472,0.443708719522252,0.426600156855945
"34",0.552752880921895,0.447048081167952,0.476021895280406,0.447456165245932,0.450537875534758,0.455266004307262,0.447048081167952,0.454357349685689
"35",0.488220230473752,0.540728890145418,0.57105751586476,0.556473133881948,0.452993274880049,0.530313203693044,0.540728890145418,0.508102801388299
"36",0.577336747759283,0.497258374810284,0.525596775610687,0.491129348072966,0.459315664263121,0.493325040689264,0.497258374810284,0.485119602070331
"37",0.594750320102433,0.568724269921015,0.598572526845899,0.581268514155079,0.579966514961638,0.582132956470907,0.568724269921015,0.585538678637472
"38",0.685915492957746,0.593333546911772,0.622704079944508,0.598787375676538,0.678499745840288,0.623331187093276,0.593333546911772,0.64516441132794
