"","obs","ARIMA","ETS","MLP","SA","SM","DE"
"13",0.300318979266348,0.17973855498483,0.172760037291101,0.191886381081736,0.181461657785889,0.17973855498483,0.182897208779619
"14",0.277352472089314,0.289618277152075,0.27842525068538,0.311419025013803,0.293154184283753,0.289618277152075,0.293101875732098
"15",0.366666666666667,0.272545556086085,0.277536599701585,0.325872416661053,0.291984857482908,0.277536599701585,0.294444177120488
"16",0.362200956937799,0.34648494472025,0.351368723109596,0.268355087359423,0.32206958506309,0.34648494472025,0.315444385661418
"17",0.399202551834131,0.345166227840523,0.360341753782866,0.293285083269956,0.332931021631115,0.345166227840523,0.323576485923738
"18",0.514673046251994,0.377548682351888,0.392532633192604,0.478205255730386,0.416095523758292,0.392532633192604,0.411803425978346
"19",0.381977671451356,0.473963837298724,0.493709333235242,0.524103770186405,0.497258980240124,0.493709333235242,0.504322716107344
"20",0.544019138755981,0.369837793635466,0.401154866237681,0.417007043272471,0.395999901048539,0.401154866237681,0.38344134909687
"21",0.637799043062201,0.503646171414667,0.519498461820294,0.433181115037598,0.485441916090853,0.503646171414667,0.469876556018432
"22",0.514673046251994,0.583908890320466,0.617494384082013,0.632077948732353,0.611160407711611,0.617494384082013,0.636088934680588
"23",0.339234449760766,0.488404939098902,0.532320907138291,0.545909551568285,0.522211799268492,0.532320907138291,0.5355617651441
"24",0.434928229665072,0.348156495019803,0.372375070285075,0.327572144194644,0.349367903166507,0.348156495019803,0.338137259305139
"25",0.464274322169059,0.425954015567956,0.424191844805331,0.383975320955657,0.411373727109648,0.424191844805331,0.390586795967324
"26",0.436204146730463,0.451124610856596,0.457394719166202,0.529391379258986,0.479303569760595,0.457394719166202,0.483727787332764
"27",0.625039872408294,0.429929556425794,0.439841215478441,0.457797019947444,0.442522597283893,0.439841215478441,0.434470303101904
"28",0.578468899521531,0.584817280236873,0.59325308376302,0.419357202837264,0.532475855612386,0.584817280236873,0.515391922328612
"29",0.561881977671451,0.550703445796988,0.581006400319688,0.576377611596669,0.569362485904448,0.576377611596669,0.588354071711963
"30",0.656299840510367,0.540017413696443,0.565164420377894,0.660496504167731,0.588559446080689,0.565164420377894,0.621474002301033
"31",0.484051036682616,0.619221638462584,0.640657705810943,0.636634233047403,0.63217119244031,0.636634233047403,0.651878057915465
"32",0.631419457735247,0.482499364784513,0.510930405974737,0.539393346151088,0.510941038970113,0.510930405974737,0.522245734994012
"33",0.521052631578947,0.603178907987158,0.610739178051408,0.596116764313303,0.60334495011729,0.603178907987158,0.6183209500047
"34",0.498086124401914,0.516119075522551,0.536446087148792,0.538540351249924,0.530368504640422,0.536446087148792,0.543162751728802
"35",0.3207336523126,0.49832741182017,0.504670081588695,0.468653406425453,0.490550299944773,0.49832741182017,0.484892728840652
"36",0.434928229665072,0.354391993164267,0.352303797034438,0.404203860754385,0.37029988365103,0.354391993164267,0.363487311073115
"37",0.498086124401914,0.445178376653429,0.420746888285472,0.43570286981108,0.43387604491666,0.43570286981108,0.417490271974689
"38",0.540191387559809,0.496309116991878,0.484811913923425,0.505282599642332,0.495467876852545,0.496309116991878,0.498966998317565
"39",0.674800637958533,0.531280307466033,0.530686266664504,0.541846075585143,0.534604216571893,0.531280307466033,0.547741811713652
"40",0.681180223285486,0.642167256926221,0.650065398853614,0.565097966295654,0.619110207358496,0.642167256926221,0.623026111142042
"41",0.641626794258373,0.650556066376783,0.675839793909018,0.704906370904678,0.67710074373016,0.675839793909018,0.705310805454875
"42",0.711164274322169,0.621374494201038,0.647498982571422,0.739486041727215,0.669453172833225,0.647498982571422,0.707112332692328
"43",0.586124401913876,0.680186328867574,0.700237007318893,0.713295359208101,0.697906231798189,0.700237007318893,0.722600193634935
"44",0.666507177033493,0.581411756532097,0.605710252750497,0.628342419945446,0.60515480974268,0.605710252750497,0.630329963217143
"45",0.558692185007974,0.647786768724904,0.656072225643979,0.621519592137325,0.641792862168736,0.647786768724904,0.654737644204641
"46",0.538277511961723,0.562037571135834,0.575406122469936,0.570118688450347,0.569187460685372,0.570118688450347,0.585795397512368
"47",0.403668261562998,0.5456639839782,0.544650124563143,0.508638356286672,0.532984154942672,0.544650124563143,0.536761341800741
"48",0.267145135566188,0.435960163958587,0.427865848933731,0.473721590936409,0.445849201276243,0.435960163958587,0.439581455644748
"49",0.351993620414673,0.322665636282099,0.294730623665418,0.412070612915944,0.34315562428782,0.322665636282099,0.345448043709739
"50",0.392822966507177,0.387758536039481,0.34216521882128,0.39212190294132,0.37401521926736,0.387758536039481,0.362917421881225
"51",0.547208931419458,0.418616618088999,0.384128264582059,0.44872865208315,0.41715784491807,0.418616618088999,0.406165654077339
"52",0.558054226475279,0.542768437968321,0.519218389939159,0.501708270155994,0.521231699354491,0.519218389939159,0.525342806017739
"53",0.638437001594896,0.552490944557651,0.551388592132674,0.515024186671092,0.539634574453805,0.551388592132674,0.544772448238903
"54",0.485326953748006,0.618935224465877,0.623496345764271,0.66598949506315,0.636140355097766,0.623496345764271,0.663564099074808
"55",0.3207336523126,0.496362702285551,0.50904181936353,0.59878519128117,0.534729904310084,0.50904181936353,0.555815588022952
"56",0.589952153110048,0.361945439817257,0.353054145373702,0.467439067597407,0.394146217596122,0.361945439817257,0.391006478761287
"57",0.477033492822967,0.578356132435023,0.549291885766674,0.516670622076785,0.548106213426161,0.549291885766674,0.553792241273575
"58",0.578468899521531,0.48787037275532,0.489435646825729,0.531571728651259,0.50295924941077,0.489435646825729,0.512454116376087
"59",0.497448165869219,0.570120521010645,0.563187572795092,0.468260579560744,0.533856224455494,0.563187572795092,0.524189264301846
"60",0.396012759170654,0.505346689522289,0.508731426062676,0.385640992907521,0.466573036164162,0.505346689522289,0.444444483700299
"61",0.420893141945774,0.42262059709931,0.415359359736072,0.467924157329265,0.435301371388216,0.42262059709931,0.427804341330363
