"","obs","ARIMA","ETS","MLP","SA","SM","DE"
"44",0.562632563942608,0.711029804048525,0.710970512119742,0.773168507156872,0.73172294110838,0.711029804048525,0.772458655712421
"45",0.549157829070493,0.607463787940336,0.607571012323143,0.678456216994096,0.631163672419192,0.607571012323143,0.682234274213003
"46",0.320087336244541,0.56677222338558,0.566853893041982,0.57220689247114,0.568611002966234,0.566853893041982,0.570176225972176
"47",0.182096069868996,0.394611535106872,0.394844377925084,0.420391979015949,0.403282630682635,0.394844377925084,0.404316331941385
"48",0.126450405489707,0.246297590182047,0.246547405330426,0.317626792874888,0.270157262795787,0.246547405330426,0.298175948795735
"49",0.262944479101684,0.162656577374067,0.162833360049349,0.262561081043227,0.196017006155548,0.162833360049349,0.246854968585709
"50",0.22077354959451,0.232647221663446,0.232616175312024,0.226625590865093,0.230629662613521,0.232616175312024,0.210070577919124
"51",0.4495945102932,0.224360619352803,0.224361230501765,0.222813519476908,0.223845123110492,0.224360619352803,0.206828617833288
"52",0.453587024329382,0.381550717771035,0.381360897506541,0.396113154940504,0.386341590072694,0.381550717771035,0.37813402623657
"53",0.333811603243918,0.431824653324495,0.431706378737073,0.357188883007119,0.406906638356229,0.431706378737073,0.335975740902752
"54",0.323081721771678,0.363421621595518,0.363468473716266,0.486540261814264,0.404476785708683,0.363468473716266,0.477159753314621
"55",0.36849656893325,0.335268519071666,0.335316743152398,0.437905109669722,0.369496790631262,0.335316743152398,0.424111158840858
"56",0.403431066749844,0.358458281527843,0.358444859937333,0.441099934856667,0.386001025440614,0.358458281527843,0.427423745623336
"57",0.638989394884591,0.389844661728765,0.389802657044014,0.466277196365912,0.415308171712897,0.389844661728765,0.454816347761105
"58",0.328571428571429,0.563722069616338,0.563499168053418,0.528090759192462,0.551770665620739,0.563499168053418,0.521658225015238
"59",0.167124142233313,0.399611099217389,0.399741943086436,0.328235583543044,0.37586287528229,0.399611099217389,0.306182061612073
"60",0.1,0.237359106425803,0.237594869140961,0.261026933703035,0.2453269697566,0.237594869140961,0.24233807503629
"61",0.180848409232689,0.141496572738872,0.141683871189414,0.224357283761686,0.169179242563324,0.141683871189414,0.212001463978997
"62",0.322083593262633,0.168960108646255,0.168983653161615,0.255675245688909,0.197873002498926,0.168983653161615,0.239950197239662
"63",0.291640673736744,0.275824557493167,0.275702516539926,0.313654190139244,0.288393754724112,0.275824557493167,0.293401002385773
"64",0.342794759825327,0.286862580494687,0.286812266284223,0.296892660326439,0.290189169035117,0.286862580494687,0.276230760539371
"65",0.320586400499064,0.325897490991599,0.325835064567804,0.208147963550077,0.28662683970316,0.325835064567804,0.191531024836547
"66",0.41540860885839,0.32219089588842,0.322176464418771,0.307540399981588,0.317302586762926,0.322176464418771,0.286201086169217
"67",0.386712414223331,0.387247275347538,0.387164265709573,0.445108584212228,0.406506708423113,0.387247275347538,0.431541842808864
"68",0.560885839051778,0.386873997274673,0.38684930100746,0.399865764887204,0.391196354389779,0.386873997274673,0.382104112493265
"69",0.457829070492826,0.508316371780023,0.508162095213199,0.559140826683738,0.525206431225653,0.508316371780023,0.556353500877823
"70",0.242482844666251,0.473081426341437,0.47307727947123,0.419676340306316,0.455278348706328,0.47307727947123,0.402588203036804
"71",0.219026824703681,0.31214732536185,0.312340600100134,0.356852415514904,0.327113446992296,0.312340600100134,0.337320072802995
"72",0.145165315034311,0.24715879010147,0.247295897657548,0.269876751132058,0.254777146297025,0.247295897657548,0.250606712144161
"73",0.132938240798503,0.175977830979884,0.176105408056278,0.256731242421219,0.202938160485794,0.176105408056278,0.240613966400807
"74",0.339301310043668,0.14594062215556,0.146015579007543,0.238357805609806,0.17677133559097,0.146015579007543,0.224774676920277
"75",0.367997504678727,0.280886501891713,0.280746092355954,0.249605448956039,0.270412681067902,0.280746092355954,0.230281251062784
"76",0.474547723019339,0.341681025505503,0.341565002834266,0.26749782480411,0.316914617714626,0.341565002834266,0.246344895685866
"77",0.428384279475983,0.434408319659614,0.434261085783371,0.357391869242255,0.408687091561747,0.434261085783371,0.336173330503033
"78",0.440361821584529,0.430204158974085,0.430164636829797,0.411645636913076,0.424004810905653,0.430164636829797,0.394301230873992
"79",0.464316905801622,0.437293163114485,0.437272621104419,0.426759829893895,0.433775204704266,0.437272621104419,0.410728888348826
"80",0.521459762944479,0.456152957059723,0.456123936930282,0.527709296173179,0.479995396721061,0.456152957059723,0.522151075592525
"81",0.699376169681847,0.501730393037694,0.501666509223371,0.550398610232826,0.517931837497963,0.501730393037694,0.546800423533988
"82",0.421397379912664,0.639666824153487,0.639480738472047,0.527720386482331,0.602289316369289,0.639480738472047,0.52127337010667
"83",0.256207111665627,0.487337193480868,0.487464949753739,0.446937594912203,0.473913246048936,0.487337193480868,0.432342115134163
"84",0.240237055520898,0.326032160049794,0.326265842740341,0.342632467458289,0.331643490082808,0.326265842740341,0.322158375580136
"85",0.295882719900187,0.266155998125883,0.26629916748354,0.274548219369645,0.269001128326356,0.26629916748354,0.254629720843785
"86",0.43686837180287,0.286902193566741,0.28692048899754,0.378619100146844,0.317480594237042,0.28692048899754,0.360803589684689
"87",0.433873986275733,0.391563167179194,0.391442199511668,0.385841051594639,0.389615472761834,0.391442199511668,0.366905104273334
"88",0.543418590143481,0.421091768715013,0.421019428944835,0.367355155158537,0.403155450939461,0.421019428944835,0.346782826181636
"89",0.524703680598877,0.506463313020567,0.506338204072764,0.37150843567695,0.461436650923427,0.506338204072764,0.351075991777305
"90",0.668933250155958,0.519193214203946,0.519139925477584,0.523486594123683,0.520606577935071,0.519193214203946,0.516903527751714
"91",0.697130380536494,0.623696363752941,0.623553900693947,0.681776473616468,0.643008912687785,0.623696363752941,0.685537876043241
"92",0.667186525265128,0.674945757337796,0.674840650349061,0.662258291653881,0.670681566446913,0.674840650349061,0.66522203643318
"93",0.486026200873362,0.669530611117748,0.669505314955894,0.712453476922269,0.683829800998637,0.669530611117748,0.715697664111866
"94",0.586837180286962,0.541463399802166,0.541610539192902,0.511410829435195,0.531494922810088,0.541463399802166,0.50330115908325
"95",0.293886462882096,0.573129633468128,0.573135931879485,0.53947663071305,0.561914065353554,0.573129633468128,0.534165449143604
"96",0.216531503431067,0.378246610829883,0.378484086093426,0.413309876209047,0.390013524377452,0.378484086093426,0.396813873390612
"97",0.2621958827199,0.265386092629886,0.265594456407712,0.360969465117001,0.297316671384866,0.265594456407712,0.342544076314631
"98",0.365252651278852,0.263159654114653,0.263225468406597,0.273371454465892,0.266585525662381,0.263225468406597,0.25356559349392
