"","obs","ARIMA","ETS","MLP","SA","SM","DE"
"37",0.594750320102433,0.568724269921015,0.570227403034593,0.579966514961638,0.572972729305749,0.570227403034593,0.589105980522814
"38",0.685915492957746,0.593333546911772,0.594458355946898,0.678499745840288,0.622097216232986,0.594458355946898,0.662584706947802
"39",0.670550576184379,0.675638479454056,0.677798115418294,0.709013391563675,0.687483328812008,0.677798115418294,0.709674979524606
"40",0.611139564660691,0.673275841818139,0.674366096588949,0.579422851704991,0.64235493003736,0.673275841818139,0.623071246032055
"41",0.663380281690141,0.621459383647649,0.621540553938542,0.580586825425526,0.607862254337239,0.621459383647649,0.604638262457826
"42",0.537387964148528,0.659847510059991,0.66118441300276,0.633089016175193,0.651373646412648,0.659847510059991,0.64995132495381
"43",0.383738796414853,0.555738306212144,0.554872781413023,0.571097361364115,0.560569482996427,0.555738306212144,0.579138150668831
"44",0.527144686299616,0.408684136253279,0.406430007142419,0.436742408415213,0.417285517270304,0.408684136253279,0.426798115306405
"45",0.456466069142126,0.513422588819059,0.514858715550638,0.436764956574789,0.488348753648162,0.513422588819059,0.474923356745845
"46",0.531241997439181,0.466096333951434,0.465693903866549,0.517247828631251,0.483012688816411,0.466096333951434,0.506956892395158
"47",0.510755441741357,0.524617433558537,0.525659909728521,0.546432410407807,0.532236584564955,0.525659909728521,0.552470479778094
"48",0.663380281690141,0.514648756156504,0.514871947391517,0.51290239547355,0.51414103300719,0.514648756156504,0.523421896206728
"49",0.714596670934699,0.645628366657836,0.648161524773098,0.668209479310369,0.653999790247101,0.648161524773098,0.672994543101241
"50",0.789372599231754,0.707463218764266,0.709523368721189,0.816668795471977,0.744551794319144,0.709523368721189,0.783226037651267
"51",0.885659411011524,0.78051636888414,0.782920545663144,0.807461201706474,0.790299372084586,0.782920545663144,0.799232888285458
"52",0.795518565941101,0.873710204106623,0.876751428709578,0.775064565115929,0.841842065977377,0.873710204106623,0.806847282219154
"53",0.801664532650448,0.807975751648108,0.808643211170212,0.818034748734234,0.811551237184185,0.808643211170212,0.810642142025381
"54",0.551728553137004,0.804552651945598,0.805773927420752,0.786139152263254,0.798821910543202,0.804552651945598,0.789271206180495
"55",0.513828425096031,0.587433650207146,0.58498035642378,0.572251052014059,0.581555019548328,0.58498035642378,0.58697184517233
"56",0.684891165172855,0.525675045483332,0.524708777949439,0.518024835575831,0.5228028863362,0.524708777949439,0.530078269534523
"57",0.542509603072983,0.665743490642477,0.66824548536197,0.586083848644727,0.640024274883058,0.665743490642477,0.624203695733459
"58",0.692061459667093,0.560963029214808,0.560107340529982,0.617438394085732,0.579502921276841,0.560963029214808,0.612488608190959
"59",0.656209987195903,0.676656946887494,0.678853975709074,0.604131743119187,0.653214221905252,0.676656946887494,0.638500274627462
"60",0.740204865556978,0.660979924141074,0.66165784881372,0.69834039196817,0.673659388307655,0.66165784881372,0.698597523522973
"61",0.772983354673496,0.731706000620704,0.733638322426802,0.845760372978282,0.770368232008596,0.733638322426802,0.806342012671392
"62",0.758642765685019,0.769536254708143,0.771286204694483,0.851079836570131,0.797300765324252,0.771286204694483,0.821709729188237
"63",0.784250960307298,0.762140898759977,0.763203570794188,0.76421967929517,0.763188049616445,0.763203570794188,0.765541049874049
"64",0.790396927016645,0.783355502319603,0.784795930544715,0.711043782040516,0.759731738301611,0.783355502319603,0.739769927076963
"65",0.730985915492958,0.791507478293027,0.792830036233635,0.799553449142022,0.794630321222895,0.792830036233635,0.795255783139476
"66",0.597823303457106,0.741090775954341,0.741397542367619,0.719031186238689,0.73383983485355,0.741090775954341,0.72980105450357
"67",0.392957746478873,0.618943696581879,0.617691891636183,0.610069323012761,0.615568303743607,0.617691891636183,0.622446548314182
"68",0.639820742637644,0.425090020375359,0.421964215649608,0.529991118077886,0.459015118034285,0.425090020375359,0.481977706326927
"69",0.565044814340589,0.613282697753331,0.615891232940288,0.576061369859905,0.601745100184508,0.613282697753331,0.599572019515822
"70",0.783226632522407,0.573514412442626,0.573504281320855,0.674932282633441,0.607316992132307,0.573514412442626,0.650934342306381
"71",0.740204865556978,0.757356674736477,0.760771765772762,0.707125903464236,0.741751447991158,0.757356674736477,0.728387022958479
"72",0.729961587708067,0.744536136249889,0.745579541536501,0.723350536174196,0.737822071320195,0.744536136249889,0.733769210461205
"73",0.892829705505762,0.733949761094533,0.73468873000704,0.848018894250091,0.772219128450555,0.73468873000704,0.807913059006997
"74",0.842637644046095,0.873726784242007,0.87699812404673,0.942587400829331,0.897770769706023,0.87699812404673,0.900574566653942
"75",0.9,0.848824319140427,0.85001621235161,0.895355855083625,0.864732128858554,0.85001621235161,0.867172503946418
"76",0.816005121638924,0.895235187260058,0.897316669938311,0.769732154564038,0.854094670587469,0.895235187260058,0.810974780934528
"77",0.772983354673496,0.828600547793075,0.828973951349952,0.729641382220965,0.795738627121331,0.828600547793075,0.76613379899707
"78",0.664404609475032,0.782435321902978,0.78271280076929,0.758519060304586,0.774555727658951,0.782435321902978,0.766855164511974
"79",0.501536491677337,0.682165363967771,0.68131758247307,0.69275713181061,0.68541335941715,0.682165363967771,0.69791100815013
"80",0.729961587708067,0.527630613670136,0.525341311973668,0.645052492269007,0.56600813930427,0.527630613670136,0.60777536738159
"81",0.537387964148528,0.705074256823794,0.707837610256416,0.616526686838412,0.676479517972874,0.705074256823794,0.656592345011924
"82",0.513828425096031,0.561759107821055,0.560167812778788,0.698755898415289,0.606894273005044,0.561759107821055,0.655567128013242
"83",0.431882202304738,0.522257127168014,0.521433146194938,0.620973648815321,0.554887974059424,0.522257127168014,0.593345878949949
"84",0.505633802816901,0.44596128561439,0.444444892485821,0.53122708810571,0.473877755401974,0.44596128561439,0.499480921915497
"85",0.538412291933419,0.499737850439801,0.500127202343768,0.665522260595764,0.555129104459778,0.500127202343768,0.600034960180485
"86",0.538412291933419,0.535311704181424,0.53579776703668,0.677028963438004,0.582712811552036,0.53579776703668,0.628693457129913
"87",0.685915492957746,0.540047466339187,0.540126281091392,0.607759542297303,0.562644429909294,0.540126281091392,0.597500714233278
"88",0.569142125480154,0.668544780645263,0.670737107073629,0.596187692950456,0.645156526889783,0.668544780645263,0.630896065618229
"89",0.44314980793854,0.58442302357896,0.583614231922505,0.72708201261803,0.631706422706498,0.58442302357896,0.683482776548354
"90",0.40729833546735,0.464004716018483,0.461897121089143,0.569378113848918,0.498426650318848,0.464004716018483,0.53005255565356
"91",0.247503201024328,0.416895300555612,0.415477310242395,0.400805666674229,0.411059425824079,0.415477310242395,0.412782552597975
"92",0.441101152368758,0.272101429893074,0.26889687632697,0.371863945039484,0.304287417086509,0.272101429893074,0.301430626599839
"93",0.409346991037132,0.420651037676069,0.421822509928219,0.394644547198461,0.412372698267583,0.420651037676069,0.413015074485814
"94",0.533290653008963,0.412899779512504,0.412398547109226,0.409727135884573,0.411675154168768,0.412398547109226,0.414555284055393
"95",0.565044814340589,0.519311581605544,0.520560980418835,0.474366197598432,0.504746253207603,0.519311581605544,0.49990993973162
"96",0.668501920614597,0.561004526417691,0.561706833583698,0.606664798530861,0.57645871951075,0.561706833583698,0.606628236599025
"97",0.729961587708067,0.656239291061762,0.657945714574561,0.764444497191854,0.692876500942726,0.657945714574561,0.734924459395334
"98",0.788348271446863,0.722195261255161,0.72383972727402,0.760856818536091,0.735630602355091,0.72383972727402,0.755869804937528
