"","obs","ARIMA","ETS","MLP","SA","SM","DE"
"66",0.507407407407407,0.445453799965238,0.471498095630775,0.508554263951112,0.475168719849042,0.471498095630775,0.512788045026605
"67",0.437448559670782,0.540685566463923,0.498926613832941,0.544628251940827,0.52808014407923,0.540685566463923,0.571088974903492
"68",0.537037037037037,0.446688449650341,0.456248327545907,0.511092881049134,0.471343219415127,0.456248327545907,0.515566665375269
"69",0.595473251028807,0.562918248163536,0.515983534406879,0.540946312072436,0.539949364880951,0.540946312072436,0.574767839771828
"70",0.559259259259259,0.589201132206029,0.574791658945149,0.528274058031097,0.564088949727425,0.574791658945149,0.570068472841544
"71",0.565020576131687,0.540054118793372,0.565200110237808,0.53811518148804,0.547789803506407,0.540054118793372,0.562359750068344
"72",0.467901234567901,0.560690503323619,0.566659730211912,0.537988665685638,0.555112966407056,0.560690503323619,0.568616303367553
"73",0.530452674897119,0.465123558341134,0.497151091996672,0.526123430441818,0.496132693593208,0.497151091996672,0.532064450441228
"74",0.723868312757202,0.554691769614762,0.522704297197695,0.563197521171832,0.546864529328096,0.554691769614762,0.588651895038223
"75",0.667901234567901,0.724678916308299,0.669107119323589,0.701463611444609,0.698416549025499,0.701463611444609,0.744018440431243
"76",0.676954732510288,0.618122472317373,0.669841409568724,0.640865851447048,0.642943244444382,0.640865851447048,0.662013919182606
"77",0.509053497942387,0.65399884955557,0.676564681980561,0.564682310454114,0.631748613996748,0.65399884955557,0.615134234434499
"78",0.504938271604938,0.491668132216046,0.557574276291412,0.517273092693933,0.522171833733797,0.517273092693933,0.532173145202629
"79",0.537037037037037,0.537608863730132,0.521267212479813,0.563278446283518,0.540718174164488,0.537608863730132,0.583103132775898
"80",0.582304526748971,0.564311957115136,0.534201105918322,0.629535400117802,0.576016154383754,0.564311957115136,0.643535285732146
"81",0.64156378600823,0.59545225220106,0.570413940960053,0.596444233404245,0.587436808855119,0.59545225220106,0.625926687223118
"82",0.580658436213992,0.639952841432028,0.623222998507648,0.540325882442727,0.601167240794134,0.623222998507648,0.594494683151265
"83",0.533744855967078,0.565170133516335,0.594174732257501,0.544627105305887,0.567990657026574,0.565170133516335,0.573674056232475
"84",0.565843621399177,0.539596710895589,0.552260744126253,0.524609594763636,0.538822349928493,0.539596710895589,0.55278124085762
"85",0.647325102880658,0.583673415852664,0.563623429516771,0.61792606804256,0.588407637803998,0.583673415852664,0.639134436542755
"86",0.694238683127572,0.652656630437511,0.625466880682322,0.707883675291017,0.662002395470283,0.652656630437511,0.728183627940546
"87",0.821810699588477,0.676911588500439,0.676570499455845,0.694521091110297,0.682667726355527,0.676911588500439,0.723735404435952
"88",0.711522633744856,0.795115054749551,0.782731561460725,0.72193384594398,0.766593487384752,0.782731561460725,0.767419684405259
"89",0.634156378600823,0.65861323051362,0.733082685240093,0.653327289656872,0.681674401803528,0.65861323051362,0.681415309063721
"90",0.723868312757202,0.624408519771433,0.663472596585256,0.643502962923555,0.643794693093415,0.643502962923555,0.666780485731673
"91",0.775720164609054,0.737015097646512,0.708550552774708,0.719295649627226,0.721620433349482,0.719295649627226,0.756518563583123
"92",0.6440329218107,0.762228819077341,0.758511161772044,0.806461483500016,0.7757338214498,0.762228819077341,0.804997956336459
"93",0.664609053497942,0.622092340808134,0.677707903745177,0.677438719741347,0.659079654764886,0.677438719741347,0.69113781190724
"94",0.735390946502058,0.683672468989332,0.669877501496931,0.585643782782762,0.646397917756342,0.669877501496931,0.642905467341273
"95",0.653909465020576,0.744917161610988,0.718639774174141,0.661705020245988,0.708420652010373,0.718639774174141,0.719487595447598
"96",0.650617283950617,0.644271482480236,0.673644473731826,0.744452238701743,0.687456064971268,0.673644473731826,0.745006547797266
"97",0.72962962962963,0.666065022869631,0.658665302780078,0.670732698288482,0.66515434131273,0.666065022869631,0.703045766759528
"98",0.9,0.742657939371353,0.711349509726895,0.664431237502619,0.706146228866956,0.711349509726895,0.721543966501431
